date,EUR,JPY,GBP,AUD,CAD,CHF,CNY,HKD,SEK,NOK,SGD,NZD,KRW,MXN,RUB,INR,BRL,PLN,DKK
2010-03-01,0.738541,89.191768,0.668525,1.112809,1.046739,1.081282,6.827011,7.76434,7.206288,5.951918,1.406247,1.432899,1155.220021,12.746793,30.070853,46.046707,1.803375,2.913124,5.500862
2010-03-02,0.736145,88.906286,0.668827,1.106537,1.034933,1.077775,6.826493,7.762972,7.182482,5.941005,1.403397,1.436157,1148.817126,12.710349,30.030004,45.936714,1.786227,2.889504,5.489743
2010-03-03,0.729922,88.561608,0.662597,1.104767,1.031436,1.06873,6.825351,7.762502,7.154453,5.89297,1.399475,1.443843,1144.853388,12.708441,29.914465,45.707134,1.782956,2.859028,5.440124
2010-03-04,0.735587,88.816897,0.664065,1.109905,1.030407,1.074668,6.826875,7.76306,7.14594,5.912478,1.399258,1.454263,1144.666709,12.709404,29.755012,45.807639,1.788759,2.854112,5.463944
2010-03-05,0.734705,89.98175,0.662197,1.10389,1.029857,1.075472,6.826359,7.76318,7.137074,5.912081,1.399236,1.441769,1139.975274,12.667004,29.756217,45.534724,1.78072,2.853409,5.472609
2010-03-08,0.733731,90.328943,0.662792,1.098855,1.027446,1.072772,6.826571,7.758355,7.099764,5.896424,1.399035,1.427649,1132.188545,12.640337,29.802303,45.486058,1.782163,2.831284,5.455813
2010-03-09,0.735953,89.871928,0.667464,1.096963,1.027097,1.076801,6.827078,7.76004,7.159423,5.91775,1.399609,1.427036,1134.874378,12.660742,29.885826,45.602842,1.792959,2.87335,5.481512
2010-03-10,0.732916,90.533872,0.668569,1.091987,1.025729,1.071805,6.826648,7.759026,7.130864,5.876649,1.398255,1.418026,1130.387231,12.609541,29.659449,45.378315,1.771945,2.83615,5.457737
2010-03-11,0.731372,90.615081,0.664575,1.09266,1.025628,1.069441,6.826596,7.759339,7.118952,5.867301,1.397875,1.428344,1132.389383,12.599658,29.612543,45.555711,1.768926,2.856557,5.444843
2010-03-12,0.726798,90.48863,0.658972,1.091301,1.018113,1.05936,6.826216,7.757604,7.061686,5.833564,1.393605,1.424872,1128.835105,12.547927,29.271125,45.456422,1.762917,2.836179,5.407259
2010-03-15,0.73145,90.56148,0.664474,1.0956,1.019962,1.061623,6.825963,7.758993,7.10667,5.860464,1.397421,1.426919,1134.580981,12.559686,29.236867,45.580373,1.764827,2.842028,5.438315
2010-03-16,0.726711,90.399019,0.658276,1.091565,1.014927,1.055814,6.826523,7.760212,7.074487,5.832174,1.395316,1.413208,1133.209153,12.525016,29.24913,45.488526,1.763039,2.832107,5.414301
2010-03-17,0.72774,90.372797,0.652497,1.083602,1.01053,1.054688,6.8267,7.761272,7.077281,5.821772,1.393088,1.39844,1128.308809,12.485095,29.046629,45.339475,1.763083,2.812009,5.412493
2010-03-18,0.734427,90.340426,0.65535,1.085712,1.012252,1.059628,6.826934,7.760694,7.128865,5.867933,1.394942,1.398404,1133.067456,12.471189,29.324004,45.449369,1.783036,2.835286,5.457804
2010-03-19,0.738912,90.575106,0.663862,1.090223,1.013391,1.060944,6.827188,7.759401,7.153694,5.889649,1.396625,1.409249,1133.417757,12.543455,29.339285,45.402926,1.795885,2.863522,5.495577
2010-03-22,0.738983,90.050809,0.664538,1.094036,1.020818,1.060695,6.827245,7.761143,7.222135,5.95845,1.403386,1.419778,1135.306509,12.635614,29.758147,45.534976,1.805672,2.913666,5.508803
2010-03-23,0.739364,90.308389,0.664649,1.089072,1.017825,1.057678,6.82701,7.762004,7.186879,5.940191,1.40095,1.416068,1136.412495,12.531774,29.623106,45.529288,1.784352,2.881278,5.498434
2010-03-24,0.749846,92.000546,0.67104,1.099694,1.02435,1.070935,6.826706,7.761302,7.266499,6.024072,1.40535,1.424787,1137.630238,12.532726,29.585014,45.475742,1.79012,2.91543,5.577624
2010-03-25,0.751047,92.589456,0.672166,1.097782,1.020495,1.070975,6.82706,7.761198,7.238051,6.058978,1.405627,1.414428,1142.454304,12.506418,29.532739,45.5134,1.798426,2.911051,5.578067
2010-03-26,0.746229,92.649143,0.672258,1.106288,1.027391,1.067146,6.826969,7.762341,7.262917,6.051978,1.404064,1.420999,1138.551338,12.541581,29.571044,45.195998,1.821423,2.912679,5.56293
2010-03-29,0.74229,92.574666,0.667713,1.092111,1.020598,1.063166,6.826409,7.764096,7.252992,5.980767,1.398966,1.41005,1135.911643,12.452982,29.522257,44.934403,1.809853,2.888872,5.525041
2010-03-30,0.744951,92.738149,0.663018,1.08823,1.018901,1.064779,6.825742,7.764701,7.26298,5.978483,1.399496,1.407497,1130.355066,12.412521,29.401383,45.073415,1.793468,2.87487,5.536148
2010-03-31,0.740202,93.442297,0.659245,1.091471,1.015399,1.055555,6.826622,7.764366,7.207388,5.943097,1.399048,1.409439,1131.339202,12.32932,29.396452,44.91249,1.783269,2.86913,5.514624
2010-04-01,0.737479,93.813508,0.655155,1.087659,1.010001,1.053953,6.827015,7.766879,7.194116,5.933857,1.397366,1.415854,1126.746365,12.320329,29.425272,44.762899,1.772523,2.855509,5.506602
2010-04-02,0.740792,94.320346,0.657237,1.088495,1.011323,1.06004,6.826958,7.766942,7.191253,5.939045,1.398133,1.416565,1126.717884,12.304398,29.425272,44.769334,1.768578,2.855509,5.511767
2010-04-05,0.741799,94.217471,0.654754,1.086012,1.004173,1.060607,6.825783,7.766172,7.187638,5.942975,1.397233,1.420923,1123.899697,12.290881,29.425272,44.492924,1.765753,2.855509,5.52199
2010-04-06,0.746733,93.887403,0.656778,1.080765,1.000586,1.06935,6.826301,7.765614,7.215855,5.978807,1.397037,1.425016,1123.241034,12.249827,29.371687,44.432029,1.763024,2.86272,5.559447
2010-04-07,0.748995,93.518198,0.657099,1.078616,1.002922,1.072958,6.826285,7.762436,7.247131,5.970216,1.395364,1.415349,1120.569167,12.239845,29.343224,44.477674,1.760369,2.877436,5.576616
2010-04-08,0.749342,93.20734,0.656063,1.079212,1.004674,1.074587,6.824359,7.759264,7.257577,5.966162,1.395009,1.418598,1123.245603,12.278051,29.484092,44.434335,1.782334,2.895457,5.584431
2010-04-09,0.742567,93.378005,0.650992,1.073013,1.005167,1.068865,6.823589,7.757393,7.222157,5.919786,1.390551,1.399989,1117.824434,12.191817,29.232358,44.220418,1.773128,2.896742,5.541226
2010-04-12,0.736156,93.316041,0.650378,1.076986,1.004512,1.059698,6.82542,7.758033,7.17964,5.891361,1.390747,1.403722,1114.008607,12.192194,29.016979,44.409514,1.76226,2.846154,5.478502
2010-04-13,0.735638,93.005992,0.649377,1.078275,1.002766,1.056534,6.826296,7.760768,7.171521,5.880749,1.392462,1.403737,1123.888087,12.191682,28.942771,44.516177,1.756268,2.858573,5.476374
2010-04-14,0.732512,93.307343,0.64669,1.069702,0.997263,1.052959,6.826454,7.760799,7.133495,5.85879,1.374658,1.400522,1111.935979,12.169376,28.896523,44.221043,1.743813,2.831362,5.457034
2010-04-15,0.737546,93.085534,0.646739,1.071838,1.001197,1.057991,6.826738,7.761035,7.15749,5.867609,1.374244,1.404122,1107.591765,12.217055,29.136733,44.38568,1.747707,2.848715,5.493256
2010-04-16,0.740563,92.277351,0.649226,1.078131,1.009749,1.060654,6.826345,7.761993,7.175793,5.888786,1.373392,1.407787,1109.950048,12.228278,28.987533,44.34376,1.75565,2.862431,5.507452
2010-04-19,0.742489,92.173341,0.654139,1.087069,1.017549,1.065346,6.827316,7.762251,7.202729,5.933642,1.380114,1.410313,1116.535029,12.327186,29.272737,44.706135,1.765286,2.905822,5.533077
2010-04-20,0.743446,93.105088,0.650264,1.073659,1.004153,1.065799,6.82612,7.763134,7.149416,5.897757,1.375288,1.406001,1118.01143,12.215036,29.030308,44.485912,1.749992,2.881581,5.526401
2010-04-21,0.747049,93.195811,0.649441,1.077192,0.998503,1.070689,6.828327,7.763239,7.180379,5.905923,1.372932,1.408243,1107.613512,12.195719,29.194097,44.535697,1.750686,2.894863,5.562045
2010-04-22,0.751457,93.180861,0.650085,1.079193,1.000156,1.075989,6.827083,7.762151,7.225106,5.926697,1.372838,1.407247,1108.294076,12.238333,29.055053,44.511244,1.760581,2.908389,5.588416
2010-04-23,0.748548,94.046621,0.651021,1.083242,1.001158,1.075305,6.827431,7.762709,7.18967,5.904853,1.371299,1.4001,1109.301062,12.19413,29.215783,44.444203,1.761671,2.91661,5.578606
2010-04-26,0.748926,94.076123,0.647065,1.07782,1.000303,1.074846,6.826587,7.763346,7.171557,5.882481,1.367683,1.382769,1104.030718,12.14678,29.155943,44.348474,1.745249,2.911793,5.579251
2010-04-27,0.757011,93.338548,0.654197,1.08945,1.011948,1.083938,6.826521,7.763854,7.240717,5.920359,1.37133,1.400213,1109.979655,12.242544,29.055724,44.428942,1.758638,2.947028,5.617308
2010-04-28,0.758532,94.062625,0.658324,1.083016,1.011139,1.085912,6.82573,7.76769,7.295667,5.963038,1.374526,1.393249,1118.50203,12.37116,29.193614,44.59931,1.761129,2.96829,5.637409
2010-04-29,0.755026,94.114551,0.653343,1.077273,1.00425,1.082598,6.826662,7.764962,7.256874,5.916481,1.36874,1.38265,1114.80872,12.251989,29.191904,44.530342,1.734775,2.953606,5.617052
2010-04-30,0.751504,94.202163,0.653769,1.076305,1.010584,1.07679,6.825934,7.763445,7.233756,5.896871,1.369178,1.371544,1108.167242,12.214835,29.09603,44.326691,1.725981,2.941269,5.593199
2010-05-03,0.757701,94.535331,0.655931,1.07974,1.012675,1.084684,6.82585,7.762904,7.269532,5.931685,1.371848,1.368844,1118.493035,12.279222,29.166442,44.473556,1.733877,2.958151,5.633237
2010-05-04,0.767697,94.510984,0.660035,1.095753,1.021376,1.09843,6.827081,7.764269,7.360515,5.99928,1.377675,1.38357,1115.288011,12.387743,29.308859,44.687023,1.742905,3.024295,5.702449
2010-05-05,0.777603,94.329174,0.661718,1.102563,1.028492,1.112695,6.827079,7.766626,7.490794,6.049775,1.388648,1.393942,1119.892279,12.612614,29.706208,44.981718,1.772433,3.119777,5.771576
2010-05-06,0.789873,92.076906,0.669699,1.118568,1.045041,1.110692,6.827378,7.772163,7.671829,6.158502,1.395612,1.394576,1140.625196,12.807044,30.378941,45.418279,1.818834,3.215447,5.861515
2010-05-07,0.785295,91.880782,0.678189,1.12586,1.040923,1.108649,6.826302,7.779723,7.667845,6.246758,1.395023,1.400722,1153.224086,12.876197,30.381702,45.485458,1.839506,3.25459,5.842371
2010-05-10,0.77892,93.295259,0.669105,1.107416,1.023615,1.105139,6.827021,7.779457,7.488743,6.099812,1.379979,1.382233,1135.30949,12.505574,29.878695,44.896285,1.78002,3.105868,5.767829
2010-05-11,0.787979,92.642562,0.672034,1.115071,1.022616,1.108988,6.829597,7.780562,7.600728,6.173009,1.383931,1.393369,1135.726894,12.524354,30.243612,45.186621,1.781196,3.1894,5.86323
2010-05-12,0.791054,93.080567,0.67231,1.118373,1.018218,1.109706,6.827978,7.781352,7.555002,6.143268,1.379967,1.398046,1143.888932,12.431145,29.898459,45.076793,1.777445,3.129986,5.876361
2010-05-13,0.796412,92.792788,0.68121,1.113388,1.016525,1.114994,6.828559,7.781592,7.592223,6.16991,1.381322,1.395974,1128.730428,12.34235,29.854671,45.049295,1.770412,3.141177,5.917817
2010-05-14,0.806564,92.294859,0.68701,1.125657,1.030813,1.127913,6.827568,7.782686,7.705568,6.211962,1.384896,1.409653,1130.492501,12.527026,30.064403,45.212956,1.788421,3.190682,5.981497
2010-05-17,0.809589,92.388171,0.692555,1.141357,1.036234,1.13438,6.828306,7.80109,7.774505,6.254487,1.390857,1.433594,1153.183496,12.70794,30.494056,45.597116,1.81345,3.254919,6.028809
2010-05-18,0.813702,92.523378,0.694231,1.147539,1.032055,1.13731,6.828136,7.79594,7.736323,6.263829,1.388472,1.433544,1146.405549,12.563244,30.187152,45.598941,1.794406,3.217734,6.019022
2010-05-19,0.809694,91.551291,0.69632,1.184999,1.046641,1.149881,6.827909,7.800567,7.83794,6.388964,1.397613,1.479214,1163.492199,12.885663,30.785002,46.309242,1.835406,3.327628,6.043961
2010-05-20,0.804412,90.146156,0.697707,1.211204,1.064422,1.149902,6.828587,7.802082,7.928811,6.528175,1.409838,1.49375,1189.125117,13.071497,31.225618,46.854689,1.879448,3.395492,6.017193
2010-05-21,0.79602,89.938136,0.692986,1.206185,1.064063,1.150188,6.82776,7.804243,7.831981,6.483547,1.407369,1.480258,1202.214255,13.043286,31.305891,46.921435,1.864096,3.323198,5.936491
2010-05-24,0.807632,90.37195,0.694295,1.204838,1.059319,1.158836,6.829356,7.801001,7.887033,6.51358,1.407457,1.487997,1213.931078,12.981483,31.182261,46.950297,1.858623,3.329288,6.014707
2010-05-25,0.812806,89.878858,0.69584,1.223069,1.07641,1.16046,6.830995,7.801935,8.003067,6.625622,1.417723,1.503159,1246.14978,13.209265,31.549986,47.475241,1.889636,3.406856,6.065675
2010-05-26,0.818622,90.240425,0.694543,1.206577,1.064669,1.157962,6.829934,7.78978,7.92805,6.522098,1.40812,1.498367,1235.916448,12.961906,31.086027,47.225472,1.847278,3.338208,6.070849
2010-05-27,0.810338,90.663807,0.687852,1.184196,1.051756,1.153096,6.831282,7.78821,7.8685,6.473409,1.403313,1.474702,1228.606651,12.887564,30.744556,46.771935,1.834211,3.33317,6.042781
2010-05-28,0.810461,91.020545,0.688564,1.177834,1.048598,1.153703,6.831658,7.788023,7.80919,6.43381,1.40045,1.469166,1204.442193,12.817901,30.597788,46.412263,1.818574,3.279635,6.012602
2010-05-31,0.811923,91.274232,0.688415,1.184882,1.047398,1.155002,6.829678,7.791657,7.831951,6.44882,1.399933,1.470946,1214.855479,12.892748,30.908104,46.420016,1.818804,3.314455,6.038873
2010-06-01,0.817893,91.060128,0.683972,1.197421,1.050344,1.160186,6.829272,7.791917,7.866569,6.500322,1.412257,1.479132,1212.556741,12.951492,31.242785,47.099108,1.827672,3.384615,6.097329
2010-06-02,0.817853,92.099179,0.682511,1.19466,1.044124,1.15648,6.830245,7.793327,7.82283,6.487071,1.40899,1.473027,1221.082846,12.870184,31.173176,46.893088,1.834471,3.356359,6.089061
2010-06-03,0.82033,92.564212,0.683079,1.184667,1.03977,1.154716,6.829269,7.791155,7.798974,6.436252,1.404965,1.462181,1198.239704,12.745298,30.890593,46.627893,1.818237,3.317982,6.086659
2010-06-04,0.833797,92.084831,0.688967,1.204761,1.052261,1.160031,6.828087,7.792289,7.961164,6.547857,1.410852,1.482974,1204.478772,12.852809,31.278957,46.961084,1.836763,3.478441,6.186897
2010-06-07,0.837594,91.789726,0.690221,1.225159,1.057945,1.162715,6.832405,7.803011,8.072558,6.659903,1.416312,1.507564,1232.626797,12.916544,31.633181,47.111354,1.862542,3.470441,6.222752
2010-06-08,0.835809,91.445068,0.693105,1.214829,1.05119,1.153319,6.829563,7.804566,8.069655,6.669305,1.415572,1.504026,1233.884981,12.915326,31.684012,46.890612,1.863774,3.460894,6.217151
2010-06-09,0.83287,91.407738,0.687402,1.204469,1.042424,1.146598,6.829197,7.800885,7.998492,6.604767,1.412503,1.494377,1245.649544,12.828384,31.599607,47.009162,1.842648,3.424147,6.190134
2010-06-10,0.826354,91.195634,0.682343,1.182457,1.033718,1.143397,6.830576,7.792357,7.923084,6.512057,1.407255,1.46222,1249.906454,12.771081,31.750277,46.863189,1.823855,3.422001,6.159037
2010-06-11,0.826716,91.679314,0.686247,1.177588,1.03294,1.148853,6.832721,7.793097,7.913596,6.468878,1.402341,1.451279,1246.619232,12.684414,31.507612,46.805517,1.802855,3.371815,6.143011
2010-06-14,0.816696,91.683337,0.677976,1.161197,1.028526,1.138708,6.831932,7.792062,7.824329,6.39501,1.395195,1.434879,1226.462128,12.59165,31.331205,46.469459,1.798248,3.328435,6.069464
2010-06-15,0.811825,91.30003,0.676418,1.161078,1.028194,1.135724,6.833478,7.79112,7.801617,6.386499,1.394428,1.436614,1226.376686,12.616221,31.461436,46.457127,1.797691,3.323054,6.050315
2010-06-16,0.812674,91.375001,0.676298,1.158628,1.0258,1.129814,6.833077,7.791605,7.804853,6.405372,1.394977,1.434438,1211.625622,12.61237,31.193797,46.519193,1.792572,3.323288,6.049341
2010-06-17,0.808158,91.079466,0.675192,1.154827,1.02662,1.113289,6.830377,7.787256,7.742621,6.370037,1.39166,1.42363,1212.822501,12.568493,30.980067,46.259939,1.781466,3.293335,6.014738
2010-06-18,0.808065,90.689951,0.675301,1.149353,1.024664,1.10991,6.827177,7.783363,7.725378,6.362351,1.386256,1.418419,1205.242496,12.554328,31.125445,46.054353,1.775655,3.287666,6.013344
2010-06-21,0.809795,91.14159,0.675357,1.136315,1.020599,1.110122,6.797739,7.770634,7.688327,6.360465,1.375465,1.405963,1179.317398,12.479027,30.692688,45.723723,1.758591,3.258817,6.011158
2010-06-22,0.814422,90.53069,0.676706,1.142293,1.024113,1.108034,6.813946,7.77927,7.779592,6.464764,1.382607,1.416406,1186.953422,12.539102,31.063934,46.093484,1.770635,3.312204,6.062645
2010-06-23,0.812465,90.031126,0.669406,1.14463,1.036362,1.106494,6.812177,7.777451,7.756841,6.474023,1.388831,1.403718,1186.96116,12.619283,31.047136,46.217377,1.790737,3.313666,6.055171
2010-06-24,0.812742,89.436848,0.668423,1.154381,1.04349,1.103999,6.799895,7.778864,7.797035,6.502873,1.393056,1.41643,1191.615408,12.702899,31.120043,46.4586,1.79449,3.360545,6.059862
2010-06-25,0.809825,89.350661,0.667264,1.150676,1.038298,1.095912,6.790365,7.77839,7.753895,6.473844,1.390215,1.408791,1210.730556,12.695809,31.309165,46.32448,1.780741,3.354075,6.041664
2010-06-28,0.812957,89.332252,0.663039,1.144676,1.034154,1.085907,6.796172,7.782856,7.740394,6.425193,1.386662,1.410857,1202.198469,12.646924,30.871948,46.224932,1.777165,3.348894,6.041875
2010-06-29,0.820401,88.579751,0.663903,1.17345,1.053051,1.083156,6.798486,7.784316,7.804278,6.491553,1.400777,1.44237,1217.064122,12.837708,31.340171,46.501659,1.800574,3.410641,6.108989
2010-06-30,0.815837,88.507803,0.668065,1.180777,1.058041,1.079383,6.782301,7.78664,7.762932,6.495515,1.39781,1.452313,1221.480274,12.827361,31.132728,46.483316,1.79688,3.379513,6.069907
2010-07-01,0.802673,87.724,0.662377,1.192041,1.060304,1.066503,6.781026,7.792707,7.742378,6.487618,1.396045,1.454442,1225.983861,12.970327,31.219058,46.61672,1.804502,3.383868,6.009643
2010-07-02,0.7963,87.672261,0.658087,1.185543,1.063744,1.064627,6.771043,7.794387,7.616251,6.429648,1.393868,1.446747,1228.734583,13.071183,31.148466,46.675257,1.782239,3.310886,5.931663
2010-07-05,0.797615,87.752364,0.660153,1.191538,1.064833,1.06369,6.774652,7.790158,7.649852,6.430565,1.393773,1.452714,1224.661815,13.116372,31.100835,46.781482,1.774834,3.293273,5.942343
2010-07-06,0.792302,87.629051,0.659686,1.174078,1.055894,1.060652,6.780922,7.78865,7.617806,6.388046,1.387513,1.440238,1222.319299,12.962854,31.042345,46.806546,1.76462,3.260116,5.910669
2010-07-07,0.793092,87.38499,0.65986,1.167699,1.053639,1.0554,6.776764,7.790556,7.627373,6.427856,1.388339,1.433139,1222.347133,12.964006,31.180892,46.974649,1.777315,3.280019,5.921649
2010-07-08,0.788364,88.278411,0.659833,1.141791,1.043099,1.050498,6.775966,7.788051,7.531115,6.366641,1.380631,1.411927,1209.23843,12.824215,31.059633,46.862273,1.762575,3.221959,5.881822
2010-07-09,0.791176,88.543951,0.662629,1.142418,1.033452,1.056076,6.773594,7.774922,7.490383,6.356439,1.380677,1.410195,1199.3847,12.779681,30.729146,46.665082,1.760468,3.220622,5.898572
2010-07-12,0.794781,88.575786,0.665462,1.144612,1.035749,1.061195,6.771181,7.772953,7.513935,6.367389,1.382719,1.408936,1202.348064,12.79696,30.969552,46.762927,1.761958,3.242921,5.927968
2010-07-13,0.787769,88.354285,0.660119,1.136181,1.03139,1.056495,6.772823,7.773735,7.441988,6.290928,1.378202,1.395093,1210.112432,12.745488,30.796031,46.803547,1.755483,3.241944,5.89658
2010-07-14,0.785023,88.46792,0.655625,1.132187,1.033865,1.054959,6.773865,7.771649,7.385821,6.232252,1.374664,1.386295,1202.116409,12.7085,30.552091,46.710539,1.760099,3.200976,5.854072
2010-07-15,0.77531,87.727165,0.649663,1.133907,1.034698,1.043475,6.778399,7.769493,7.319505,6.182997,1.374249,1.377757,1201.813468,12.720428,30.657412,46.583136,1.764265,3.165575,5.790438
2010-07-16,0.773016,86.529409,0.652473,1.1463,1.050417,1.04807,6.775833,7.774198,7.318035,6.229056,1.376576,1.402709,1202.557696,12.872743,30.492412,46.825771,1.776177,3.147231,5.747811
2010-07-19,0.772037,86.902452,0.656017,1.151061,1.055049,1.053474,6.778851,7.775861,7.35336,6.291714,1.377708,1.415995,1215.279754,12.901632,30.419594,47.102064,1.782361,3.186849,5.751378
2010-07-20,0.776053,87.132006,0.65679,1.138903,1.051927,1.051852,6.77892,7.774901,7.381364,6.303346,1.375451,1.40388,1206.585023,12.898667,30.606825,47.28404,1.792576,3.219713,5.789084
2010-07-21,0.781885,87.082497,0.65734,1.13413,1.042089,1.050059,6.777935,7.774467,7.381268,6.25789,1.375061,1.396067,1203.91673,12.75708,30.596433,47.165178,1.772192,3.197784,5.818238
2010-07-22,0.775931,86.912758,0.655192,1.122813,1.039463,1.042695,6.780583,7.773728,7.334316,6.191961,1.373009,1.383653,1203.665519,12.776305,30.598506,47.103361,1.770931,3.188638,5.788554
2010-07-23,0.77552,87.290088,0.648702,1.117466,1.037381,1.050678,6.781019,7.767701,7.329267,6.183697,1.370942,1.375098,1198.762475,12.755335,30.474725,46.918643,1.760232,3.155773,5.782512
2010-07-26,0.770488,86.960497,0.645519,1.111397,1.033481,1.048691,6.779944,7.767358,7.31112,6.17498,1.36323,1.367377,1191.306912,12.709746,30.292674,47.017534,1.769318,3.12064,5.751198
2010-07-27,0.769282,87.663179,0.642652,1.107568,1.032523,1.059343,6.778406,7.765855,7.279441,6.150241,1.361468,1.361154,1181.960895,12.634996,30.171271,46.522122,1.761364,3.072585,5.727332
2010-07-28,0.769809,87.591097,0.641468,1.119451,1.034817,1.057986,6.778017,7.766293,7.297858,6.148771,1.365995,1.372595,1186.935264,12.673282,30.119789,46.751917,1.765605,3.084206,5.734469
2010-07-29,0.764887,86.894706,0.640581,1.111069,1.034969,1.04259,6.777222,7.766009,7.242599,6.101243,1.362468,1.380674,1186.074475,12.698612,30.153688,46.534565,1.764577,3.063739,5.700546
2010-07-30,0.766036,86.440192,0.638324,1.106449,1.029919,1.040135,6.775512,7.76682,7.221641,6.076656,1.360556,1.37937,1183.436243,12.682118,30.258321,46.383612,1.759173,3.076835,5.711427
2010-08-02,0.760144,86.514455,0.630227,1.095957,1.022915,1.041057,6.774846,7.764019,7.12747,5.988203,1.352129,1.364275,1172.46861,12.577848,30.214844,46.132869,1.746838,3.051327,5.67702
2010-08-03,0.755787,85.850552,0.627369,1.095322,1.023458,1.03817,6.77369,7.761608,7.084249,5.958925,1.350179,1.362182,1170.014464,12.587322,29.706233,46.139632,1.755069,3.022767,5.632375
2010-08-04,0.759509,85.980717,0.62859,1.092531,1.019707,1.047499,6.773029,7.763719,7.124281,5.983611,1.351941,1.362344,1167.866556,12.575733,29.82959,46.095182,1.758137,3.031652,5.65288
2010-08-05,0.759053,85.960416,0.629552,1.094286,1.015174,1.047259,6.772294,7.763875,7.125468,5.98603,1.352769,1.374425,1166.403525,12.523915,29.898462,46.127627,1.753554,3.021162,5.655506
2010-08-06,0.753734,85.487343,0.627733,1.08972,1.025582,1.04197,6.768979,7.762574,7.099919,5.96567,1.349176,1.367685,1161.561526,12.6272,29.987984,46.067271,1.75555,3.025956,5.632496
2010-08-09,0.755607,85.781311,0.627567,1.090047,1.02749,1.044376,6.767044,7.76209,7.094318,5.963849,1.347525,1.371527,1160.046398,12.657216,30.040526,46.108832,1.754992,3.00415,5.625827
2010-08-10,0.760643,85.80225,0.633488,1.098779,1.033636,1.054077,6.771938,7.763693,7.172272,6.030411,1.355536,1.38717,1167.242137,12.689329,29.924238,46.367525,1.758855,3.033656,5.675253
2010-08-11,0.774916,85.183858,0.637168,1.11008,1.042453,1.056157,6.774243,7.765851,7.321321,6.147239,1.362538,1.39361,1181.231626,12.719449,30.23832,46.625069,1.764926,3.077366,5.753683
2010-08-12,0.779153,85.768726,0.64189,1.117365,1.044858,1.051389,6.784808,7.767961,7.394872,6.197279,1.362056,1.410902,1187.692534,12.753962,30.619,46.757875,1.773465,3.146443,5.810957
2010-08-13,0.783368,86.060485,0.641578,1.117451,1.040947,1.052693,6.795669,7.772024,7.433998,6.201552,1.362341,1.413458,1188.843315,12.73148,30.52017,46.692568,1.77207,3.137745,5.829175
2010-08-16,0.779708,85.356045,0.639258,1.116714,1.043209,1.039859,6.806703,7.772565,7.384625,6.178734,1.361773,1.416477,1186.92418,12.683849,30.612588,46.740844,1.763384,3.114587,5.80747
2010-08-17,0.776404,85.417706,0.641146,1.105021,1.034133,1.043074,6.792042,7.769834,7.325774,6.140667,1.354225,1.404824,1177.855903,12.603144,30.511507,46.601921,1.7503,3.087792,5.786416
2010-08-18,0.777198,85.365655,0.640155,1.110567,1.02794,1.041541,6.792213,7.769985,7.33602,6.156146,1.349271,1.396277,1174.550738,12.584571,30.532658,46.522168,1.750777,3.060093,5.786646
2010-08-19,0.77957,85.392983,0.640303,1.117394,1.034513,1.03408,6.790666,7.77045,7.366711,6.165055,1.352794,1.411068,1172.16137,12.666429,30.547234,46.408788,1.758315,3.060377,5.80588
2010-08-20,0.787315,85.545538,0.644228,1.124228,1.048844,1.035312,6.790841,7.775026,7.442156,6.257605,1.358307,1.419836,1181.650195,12.765184,30.709969,46.338661,1.761493,3.131933,5.865254
2010-08-23,0.789387,85.173413,0.643855,1.119221,1.04962,1.038579,6.799991,7.774603,7.401759,6.232623,1.356194,1.412106,1181.638493,12.811878,30.666991,46.620058,1.757139,3.141058,5.874563
2010-08-24,0.790117,84.175355,0.64837,1.131172,1.060273,1.035456,6.797697,7.776564,7.462832,6.294857,1.361594,1.420851,1191.553559,12.947815,30.782595,46.900943,1.772322,3.189279,5.894537
2010-08-25,0.790672,84.573583,0.647699,1.135114,1.063156,1.029409,6.799893,7.777279,7.484175,6.344352,1.360558,1.432355,1196.401865,13.036088,31.052666,46.896457,1.769127,3.176881,5.893979
2010-08-26,0.786227,84.479552,0.643431,1.126505,1.056251,1.024987,6.800506,7.777733,7.417331,6.299937,1.355945,1.421435,1191.193215,12.974777,30.768444,46.820122,1.759679,3.144016,5.860983
2010-08-27,0.784506,85.042581,0.644666,1.117458,1.056069,1.025978,6.798769,7.779154,7.360057,6.258246,1.355203,1.410377,1194.954521,13.048479,30.762587,46.846747,1.754835,3.137418,5.846575
2010-08-30,0.788832,84.647975,0.645224,1.117809,1.054966,1.026251,6.802804,7.779443,7.394281,6.283642,1.353988,1.411593,1192.511647,13.099186,30.668285,46.903337,1.754297,3.134331,5.868246
2010-08-31,0.78796,84.201909,0.650993,1.124458,1.064619,1.016623,6.806348,7.779264,7.388842,6.3089,1.355374,1.43254,1198.084175,13.214866,30.814483,47.040247,1.758491,3.165221,5.866013
2010-09-01,0.78091,84.299901,0.647736,1.10146,1.054085,1.014524,6.810984,7.775373,7.290518,6.192807,1.348333,1.408225,1186.979451,13.088155,30.808144,46.771582,1.746406,3.116875,5.81398
2010-09-02,0.780007,84.17846,0.649666,1.098363,1.051525,1.011868,6.80903,7.771333,7.260759,6.154429,1.346217,1.397806,1180.543137,13.063276,30.729462,46.680656,1.738064,3.102434,5.806154
2010-09-03,0.776405,84.417299,0.647905,1.09402,1.046248,1.016601,6.803201,7.771535,7.243305,6.131893,1.344633,1.390118,1175.298252,12.995911,30.623625,46.58494,1.726488,3.079321,5.788378
